index,num
4831,1523
4832,5820
4833,7751
4834,6605
4835,5564
4836,3506
4837,6110
4838,3027
4839,3146
4840,0341
4841,6443
4842,0517
4843,8334
4844,9016
4845,4945
4846,4148
4847,7163
4848,8905
4849,2859
4850,2666
4851,2864
4852,2675
4853,9600
4854,9246
4855,1509
4856,6647
4857,3275
4858,1540
4859,5550
4860,4687
4861,8987
4862,2979
4863,0757
4864,5510
4865,7336
4866,0626
4867,5061
4868,1107
4869,6976
4870,3501
4871,8083
4872,7475
4873,3159
4874,1028
4875,5193
4876,5563
4877,6566
4878,0015
4879,5637
4880,5593
4881,4378
4882,0662
4883,2752
4884,9923
4885,4445
4886,6562
4887,8823
4888,5424
4889,9304
4890,3794
4891,4950
4892,3940
4893,2896
4894,4115
4895,6359
4896,8549
4897,6818
4898,2560
4899,9991
4900,8323
4901,0593
4902,2166
4903,9161
4904,1125
4905,0035
4906,4198
4907,0796
4908,9631
4909,9814
4910,6951
4911,5135
4912,6884
4913,5507
4914,4336
4915,5108
4916,8670
4917,7807
4918,8659
4919,6485
4920,6515
4921,1143
4922,8202
4923,5468
4924,3636
4925,0612
4926,5297
4927,8310
4928,0621
4929,9095
4930,4696
4931,2307
4932,1641
4933,3031
4934,0411
4935,8009
4936,2374
4937,5382
4938,5935
4939,3076
4940,6657
4941,7993
4942,5121
4943,7711
4944,4113
4945,1762
4946,2309
4947,4698
4948,9473
4949,2079
4950,2154
4951,0185
4952,7693
4953,7835
4954,6807
4955,6830
4956,6894
4957,8943
4958,7278
4959,5452
4960,3155
4961,2336
4962,0555
4963,1963
4964,6817
4965,8652
4966,7908
4967,0774
4968,4061
4969,8827
4970,3127
4971,2850
4972,9125
4973,7015
4974,2120
4975,7706
4976,1776
4977,2323
4978,8989
4979,1265
4980,8946
4981,0278
4982,7212
4983,2355
4984,6376
4985,6563
4986,7870
4987,7395
4988,4838
4989,5136
4990,4411
4991,4651
4992,4820
4993,6673
4994,5950
4995,3646
4996,7005
4997,5464
4998,7319
4999,0659
5000,2814
5001,0181
5002,2906
5003,6006
5004,9054
5005,8823
5006,8008
5007,8677
5008,6159
5009,8088
5010,4045
5011,9052
5012,6804
5013,8691
5014,1824
5015,0887
5016,1849
5017,5457
5018,0973
5019,3331
5020,6709
5021,3268
5022,7598
5023,7964
5024,6401
5025,2536
5026,0222
5027,2742
5028,6371
5029,7978
5030,8342
5031,3009
5032,8879
5033,5834
5034,7104
5035,2475
5036,6768
5037,5804
5038,4399
5039,4157
5040,2909
5041,2068
5042,2290
5043,5444
5044,6009
5045,3709
5046,8931
5047,7759
5048,8407
5049,5175
5050,9404
5051,2901
5052,6456
5053,3743
5054,8590
5055,9611
5056,4959
5057,3501
5058,8309
5059,8038
5060,2945
5061,4460
5062,3789
5063,5479
5064,8323
5065,7127
5066,6135
5067,6525
5068,5785
5069,2621
5070,3299
5071,5384
5072,1350
5073,5853
5074,8564
5075,5146
5076,9225
5077,5575
5078,6828
5079,1631
5080,3724
5081,2822
5082,3002
5083,5231
5084,5939
5085,9061
5086,3611
5087,5275
5088,9075
5089,8011
5090,9921
5091,9670
5092,0294
5093,1979
5094,7632
5095,2125
5096,2789
5097,3142
5098,3345
5099,7632
5100,2835
5101,4361
5102,1980
5103,9845
5104,3274
5105,8661
5106,5196
5107,2811
5108,6537
5109,1996
5110,4304
5111,7771
5112,4259
5113,4072
5114,0359
5115,1906
5116,8370
5117,0952
5118,9572
5119,4397
5120,5406
5121,2133
5122,2515
5123,5717
5124,5667
5125,7315
5126,2002
5127,1610
5128,4047
5129,5292
5130,7525
5131,1625
5132,3718
5133,2392
5134,5728
5135,4945
5136,6998
5137,2702
5138,0905
5139,8719
5140,4172
5141,1871
5142,1785
5143,4386
5144,1083
5145,4001
5146,8811
5147,9229
5148,1200
5149,9688
5150,8391
5151,4889
5152,4289
5153,7670
5154,0431
5155,7267
5156,8597
5157,7206
5158,3048
5159,1392
5160,6352
5161,6924
5162,9916
5163,7682
5164,9204
5165,2636
5166,0331
5167,6703
5168,0423
5169,5637
5170,1275
5171,8547
5172,7802
5173,6251
5174,0010
5175,2780
5176,9141
5177,4143
5178,4388
5179,9254
5180,5090
5181,1177
5182,7254
5183,1312
5184,3037
5185,7912
5186,3602
5187,8447
5188,3690
5189,0146
5190,9555
5191,3481
5192,4571
5193,8113
5194,0777
5195,1448
5196,3201
5197,5879
5198,5318
5199,9674
5200,4322
5201,4333
5202,4743
5203,0602
5204,2880
5205,3658
5206,6616
5207,5749
5208,4825
5209,1790
5210,7116
5211,7286
5212,8349
5213,7193
5214,2571
5215,1032
5216,4945
5217,3799
5218,3742
5219,2504
5220,6545
5221,8506
5222,5572
5223,0502
5224,7795
5225,7211
5226,7782
5227,2134
5228,5215
5229,2791
5230,3442
5231,2447
5232,7846
5233,2945
5234,1575
5235,1055
5236,6385
5237,5223
5238,2188
5239,8637
5240,9036
5241,8199
5242,6196
5243,0387
5244,4305
5245,8440
5246,8604
5247,9259
5248,6550
5249,9223
5250,6479
5251,7206
5252,9083
5253,1616
5254,2200
5255,9854
5256,7521
5257,2076
5258,1528
5259,8216
5260,7567
5261,4765
5262,4765
5263,0411
5264,5420
5265,5043
5266,3356
5267,3708
5268,8518
5269,3542
5270,1155
5271,1015
5272,1834
5273,1067
5274,8847
5275,9086
5276,0362
5277,9996
5278,7778
5279,0987
5280,5543
5281,5543
5282,5543
5283,8165
5284,0072
5285,0119
5286,5939
5287,0093
5288,0093
5289,0093
5290,0093
5291,3103
5292,8447
5293,8362
5294,7215
5295,7173
5296,8530
5297,2119
5298,3036
5299,8719
5300,8593
5301,5272
5302,1546
5303,0135
5304,6748
5305,6693
5306,5513
5307,9909
5308,4955
5309,4955
5310,6824
5311,9645
5312,1400
5313,8196
5314,2639
5315,6543
5316,2080
5317,6945
5318,7088
5319,8557
5320,4556
5321,3710
5322,7622
5323,7622
5324,2842
5325,9864
5326,9168
5327,7186
5328,0018
5329,8482
5330,0408
5331,6065
5332,6084
5333,8496
5334,1505
5335,1333
5336,6395
5337,6395
5338,4732
5339,2682
5340,9980
5341,0702
5342,6143
5343,4198
5344,5049
5345,9954
5346,9896
5347,1450
5348,9545
5349,0990
5350,6490
5351,2668
5352,5172
5353,4349
5354,2309
5355,4531
5356,0480
5357,7411
5358,9231
5359,6087
5360,6448
5361,3954
5362,6887
5363,0966
5364,4770
5365,9167
5366,2108
5367,0762
5368,1768
5369,9550
5370,3711
5371,6476
5372,2840
5373,2808
5374,5857
5375,1913
5376,9958
5377,9209
5378,0978
5379,4752
5380,8713
5381,8836
5382,0335
5383,8687
5384,9217
5385,2207
5386,1775
5387,0425
5388,0773
5389,9447
5390,5706
5391,3983
5392,4477
5393,4097
5394,7214
5395,5351
5396,3012
5397,6240
5398,2973
5399,5141
5400,2598
5401,4906
5402,9561
5403,4717
5404,4489
5405,8864
5406,7838
5407,7034
5408,1092
5409,7573
5410,2175
5411,4803
5412,4017
5413,2861
5414,7072
5415,5078
5416,9836
5417,0426
5418,2402
5419,2929
5420,1429
5421,8886
5422,4893
5423,7278
5424,8472
5425,3775
5426,0029
5427,0828
5428,1149
5429,0491
5430,3417
5431,4430
5432,2116
5433,9011
5434,7471
5435,6845
5436,6845
5437,2369
5438,4996
5439,3752
5440,5859
5441,5859
5442,5859
5443,7709
5444,4767
5445,1447
5446,2739
5447,7732
5448,8473
5449,3036
5450,0517
5451,8183
5452,3061
5453,8609
5454,3730
5455,0881
5456,8475
5457,9617
5458,0722
5459,8256
5460,1944
5461,8970
5462,6754
5463,8139
5464,7206
5465,6079
5466,4370
5467,9421
5468,1341
5469,9147
5470,0386
5471,9856
5472,7437
5473,6269
5474,0633
5475,0758
5476,4346
5477,2671
5478,0063
5479,1321
